,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
0,2005-01-01,0.11644300594937193,0.11644300594937193,-0.0011072770737641238,0.25800226576444923,0.16628872955164625,0,0.0
1,2005-01-02,0.11642269501803597,0.11642269501803597,-0.020877746512645852,0.24515146538821792,0.13809361260741435,0,0.0
2,2005-01-03,0.11640238408669999,0.11640238408669999,-0.0027963263286137157,0.2381684293168678,0.12361717373614585,0,0.0
3,2005-01-04,0.11638207315536403,0.11638207315536403,-0.01861878856369595,0.2479718185170224,0.20280078786689312,0,0.0
4,2005-01-05,0.11636176222402808,0.11636176222402808,-0.001072416313764036,0.25304759223354273,0.20707576908838468,0,0.0
5,2005-01-06,0.1163414512926921,0.1163414512926921,-0.009965453176520714,0.2415715144991096,0.0210259338238776,0,0.0
6,2005-01-07,0.11632114036135614,0.11632114036135614,-0.007403182092427893,0.2395529187009685,0.16695497417462,0,0.0
7,2005-01-08,0.11630082943002017,0.11630082943002017,-0.001174015864470785,0.24975175888032544,0.0936470626564235,0,0.0
8,2005-01-09,0.11628051849868422,0.11628051849868422,-0.006547204165824274,0.2474459394108093,0.2422499316765572,0,0.0
9,2005-01-10,0.11626020756734826,0.11626020756734826,-0.01891159347305043,0.25574139179935995,0.18299660704118387,0,0.0
10,2005-01-11,0.11623989663601228,0.11623989663601228,-0.02047985177451392,0.2408985876588066,0.17854176113729492,0,0.0
11,2005-01-12,0.11621958570467632,0.11621958570467632,-0.009982442248622714,0.2521104116530498,0.0950456274931822,0,0.0
12,2005-01-13,0.11619927477334037,0.11619927477334037,-0.0026202775194053597,0.2439774393864429,0.14329506418742624,0,0.0
13,2005-01-14,0.11617896384200439,0.11617896384200439,-0.018206844968179547,0.2497912814949714,0.0383066976460024,0,0.0
14,2005-01-15,0.11615865291066843,0.11615865291066843,-0.00828121517715541,0.24366828706644855,0.2070690936610416,0,0.0
15,2005-01-16,0.11613834197933248,0.11613834197933248,-0.017090374918680772,0.2500222828530018,0.19662769936282695,0,0.0
16,2005-01-17,0.11611803104799649,0.11611803104799649,-0.007028434798615673,0.2380000683103021,0.18862236681476469,0,0.0
17,2005-01-18,0.11609772011666054,0.11609772011666054,-0.009010923847330092,0.25017258687863086,0.06481667290331622,0,0.0
18,2005-01-19,0.11607740918532457,0.11607740918532457,-0.024380481729910294,0.2621832507291764,0.13891797915924314,0,0.0
19,2005-01-20,0.1160570982539886,0.1160570982539886,-0.012176433804508528,0.24775423665673332,0.14959754989262114,0,0.0
20,2005-01-21,0.11603678732265266,0.11603678732265266,-0.023640072483411195,0.23070896289742912,0.18056029336503132,0,0.0
21,2005-01-22,0.11601647639131668,0.11601647639131668,-0.019666372354496378,0.2568154746066921,0.10010711873112163,0,0.0
22,2005-01-23,0.11599616545998072,0.11599616545998072,-0.010050552853923785,0.23844594892539733,0.09083444162359423,0,0.0
23,2005-01-24,0.11597585452864476,0.11597585452864476,-0.01573956671805189,0.23169028439078682,0.08775890102516923,0,0.0
24,2005-01-25,0.11595554359730878,0.11595554359730878,-0.00901278367207056,0.2616469118061596,0.054928852540826134,0,0.0
25,2005-01-26,0.11593523266597283,0.11593523266597283,-0.01583567248881785,0.23618958284504227,0.14344166658619975,0,0.0
26,2005-01-27,0.11591492173463687,0.11591492173463687,-0.012925196756609102,0.24390219362348067,0.08774276832209517,0,0.0
27,2005-01-28,0.1158946108033009,0.1158946108033009,-0.018218032513551682,0.23750232905676896,0.05417268526158114,0,0.0
28,2005-01-29,0.11587429987196494,0.11587429987196494,-0.014880592329779257,0.2447942607392567,0.08315189905053944,0,0.0
29,2005-01-30,0.11585398894062895,0.11585398894062895,-0.01586520037223737,0.24371102632348554,0.10048123740746633,0,0.0
30,2005-01-31,0.115833678009293,0.115833678009293,-0.0208162675182196,0.2385034059398862,0.12697135052371775,0,0.0
31,2005-02-01,0.11581336707795704,0.11581336707795704,-0.00951909559834771,0.24608821690303556,0.13441602465647706,0,0.0
32,2005-02-02,0.11579305614662107,0.11579305614662107,-0.02243450766013328,0.2431827440032041,0.2136074177805812,0,0.0
33,2005-02-03,0.11577274521528512,0.11577274521528512,-0.018066171442717303,0.24493459454508706,0.10544865742089528,0,0.0
34,2005-02-04,0.11575243428394916,0.11575243428394916,-0.015139591714550978,0.24112381217810752,0.11041743271303356,0,0.0
35,2005-02-05,0.11573212335261318,0.11573212335261318,-0.009037899008061867,0.23282318758619946,0.0816445006207661,0,0.0
36,2005-02-06,0.11571181242127722,0.11571181242127722,-0.010937471530784719,0.24859873397617177,0.007825184477282967,0,0.0
37,2005-02-07,0.11569150148994127,0.11569150148994127,-0.0074761432223462345,0.24662807423501434,0.07204474455155507,0,0.0
38,2005-02-08,0.1156711905586053,0.1156711905586053,-0.017896001867160165,0.23478838621842224,0.03236093458959099,0,0.0
39,2005-02-09,0.11565087962726933,0.11565087962726933,-0.019922512307625977,0.24510682664440153,0.07210960454957231,0,0.0
40,2005-02-10,0.11563056869593336,0.11563056869593336,-0.00608945347335095,0.2526668687179139,0.05741448325946767,0,0.0
41,2005-02-11,0.11561025776459741,0.11561025776459741,-0.009813445219087485,0.24570272661645956,0.1557003636131424,0,0.0
42,2005-02-12,0.11558994683326144,0.11558994683326144,-0.0054565429632662124,0.24785805435915426,0.06659370546611443,0,0.0
