;normalised_date;sentiment_asociacones;sentiment_ibex;madrid_change
1;2010-01-05;-0.0970764730425102;0.04236674898894907;59.29999999999927
2;2010-01-07;0.3327992520036935;-0.017752134763030725;-38.100000000000364
3;2010-01-08;-0.3899587840627931;0.004095237478249636;-3.2999999999992724
4;2010-01-12;-0.011345321007746401;0.11486653482437145;-196.89999999999964
5;2010-01-14;0.259258236444957;-0.12471058079317324;33.69999999999891
6;2010-01-15;0.6334795199427948;0.12145216163812286;-154.79999999999927
7;2010-01-18;-0.560711204542906;-0.10806901038120184;25.700000000000728
8;2010-01-19;-0.2176866389053744;0.06317953008913343;151.89999999999964
9;2010-01-20;0.14557654706243559;-0.16023466307397405;-313.60000000000036
10;2010-01-21;0.21846471116942212;0.11603360748043019;-265.0
11;2010-01-25;0.08597697962122797;-0.13226854660461645;-194.70000000000073
12;2010-01-26;-0.4183642167620589;0.015396911748648809;98.0
13;2010-01-27;0.0011061414604985054;0.009168083962823356;-305.09999999999854
14;2010-01-28;0.305275174194035;0.023549812552499896;-212.90000000000146
15;2010-01-29;-0.27442748243475656;0.007652586448346432;118.40000000000146
16;2010-02-02;4.0790415844205175e-05;-0.04011772025172916;193.1999999999989
17;2010-02-03;-0.14329327907834552;0.0669589904119142;-252.5
18;2010-02-04;0.21771882148306865;-0.07927615094966066;-646.6999999999989
19;2010-02-05;0.10619757709081123;0.09318419353371186;-138.40000000000146
20;2010-02-09;-0.146668802671607;0.02691231172711539;172.10000000000036
21;2010-02-10;-0.13902094506653956;0.19148001282011007;179.60000000000036
22;2010-02-11;0.3684339310711421;-0.30100115076585515;-173.29999999999927
23;2010-02-12;-0.4069702456888139;0.19574125233456818;-56.80000000000109
24;2010-02-15;0.9492412773060525;-0.14672607497528023;68.70000000000073
25;2010-02-17;-0.7436969191764777;0.02607117001221132;205.0
26;2010-02-18;-0.028769111166543293;-0.0246369074720105;75.60000000000036
27;2010-02-19;0.1373397843667225;0.05071845377554965;102.5
28;2010-02-22;-0.1663130053391034;0.03532314679971796;-106.20000000000073
29;2010-02-24;-0.196920430042886;-0.052852264819543304;-316.5
30;2010-02-25;0.4565465966674982;0.004562986121302209;-127.79999999999927
31;2010-03-01;-0.24691035853875345;0.0008385192899371396;308.6999999999989
32;2010-03-02;-0.08651186533489966;0.13625421157895132;86.60000000000036
33;2010-03-03;0.10514782417642296;-0.010220204330183724;143.0
34;2010-03-04;0.7635506596519712;-0.2616214581492818;80.79999999999927
35;2010-03-05;-0.8873725154752153;0.4006694546572356;274.5
36;2010-03-08;0.368826943141349;-0.15069581957530864;58.5
37;2010-03-09;0.5233183823822987;-0.2099291990401581;-75.5
38;2010-03-10;-0.9410169991954714;0.21286681685346387;118.20000000000073
