normalised_date;sentiment
2015-01-26;0.008245482457615102
2015-01-27;0.03074588254094124
2015-01-28;0.7321171506672584
2015-01-29;0.0021475228713825345
2015-01-30;1.0
2015-01-31;0.958892822265625
2015-02-02;0.3330933072137928
2015-02-03;0.04909265005628425
2015-02-04;0.3235876651944249
2015-02-05;0.24587451698494078
2015-02-06;0.5011792836752041
2015-02-07;0.5528380872565322
2015-02-08;0.5877118951390253
2015-02-09;0.4961602611911916
2015-02-10;0.32198681733903906
2015-02-11;0.40211735382254554
2015-02-12;0.4296105281147777
2015-02-13;0.5066140761949871
2015-02-14;0.38245373419616935
2015-02-15;0.37512461928326957
2015-02-16;0.38254915424380936
2015-02-17;0.3774930791189383
2015-02-18;0.47075173098316603
2015-02-19;0.6000078054708607
2015-02-20;0.3750598909558948
2015-02-21;0.4549057057688071
2015-02-22;0.35957620039679244
2015-02-23;0.4543102585486136
2015-02-24;0.3491910634915366
2015-02-25;0.3637098389219965
2015-02-26;0.43002328069824675
2015-02-27;0.41797288535107935
2015-02-28;0.314411073371
2015-03-01;0.4289873403800689
2015-03-02;0.4021227953093376
2015-03-03;0.40105811077527387
2015-03-04;0.3269335977209008
2015-03-05;0.41740861436791704
2015-03-06;0.4665037902583395
2015-03-07;0.5174132158167339
2015-03-08;0.5668085538968214
2015-03-09;0.43523553045589963
2015-03-10;0.4820299638560905
2015-03-11;0.49349024619625886
2015-03-12;0.35955598763130514
2015-03-13;0.2996371110516264
2015-03-14;0.6722616707267874
2015-03-15;0.404228955164058
2015-03-16;0.43445226821784233
2015-03-17;0.4570634804364719
2015-03-18;0.4119414910361058
2015-03-19;0.35892709104001747
2015-03-20;0.5135175716344913
2015-03-21;0.4516331440522135
2015-03-22;0.30547836717326105
2015-03-23;0.4739895754783903
2015-03-24;0.37003615071585755
2015-03-25;0.45879497099812405
2015-03-26;0.4806401952124682
2015-03-27;0.37768911007400946
2015-03-28;0.426721073241325
2015-03-29;0.48709859567067143
2015-03-30;0.44873356435362216
2015-03-31;0.4872622128001334
2015-04-01;0.4367955593524107
2015-04-02;0.47436856547861467
2015-04-03;0.5172838404458917
2015-04-04;0.5975695936551833
2015-04-05;0.58160801415618
2015-04-06;0.367714251615518
2015-04-07;0.5465999867641097
2015-04-08;0.46441312770728843
2015-04-09;0.43071631607292066
2015-04-10;0.5680171399861057
2015-04-11;0.3296658777597877
2015-04-12;0.31258805208844836
2015-04-13;0.4628288126665615
2015-04-14;0.3841273189655545
2015-04-15;0.4649836947698052
2015-04-16;0.4929937725293442
2015-04-17;0.4553724342653882
2015-04-18;0.41578826789222095
2015-04-19;0.43757032147512626
2015-04-20;0.5029627364531524
2015-04-21;0.4550213319791225
2015-04-22;0.43399766978606225
2015-04-23;0.48700132729961526
2015-04-24;0.5200733317388183
2015-04-25;0.43355947299608366
2015-04-26;0.509730187935069
2015-04-27;0.4267378015337746
2015-04-28;0.5060514503682074
2015-04-29;0.4402580590765412
2015-04-30;0.3807151228729117
2015-05-01;0.42863150589749427
2015-05-02;0.3765382615841793
2015-05-03;0.383244810199134
2015-05-04;0.4792520201937225
2015-05-05;0.4290696672518438
2015-05-06;0.46446144100688896
2015-05-07;0.4490772961784361
2015-05-08;0.43928873321442324
2015-05-09;0.42225515268054786
2015-05-10;0.44068655683941477
2015-05-11;0.5897925433998573
2015-05-12;0.52933217956235
2015-05-13;0.43728057050228
2015-05-14;0.5356391478481654
2015-05-15;0.4297933664482368
2015-05-16;0.3589979241227687
2015-05-17;0.4449233536799858
2015-05-18;0.3876351585604247
2015-05-19;0.47152203197445675
2015-05-20;0.5359989806037206
2015-05-21;0.529675758789604
2015-05-22;0.4304073681746018
2015-05-23;0.4391486704415342
2015-05-24;0.6320553158906478
2015-05-25;0.5900072285517443
2015-05-26;0.4945048534553872
2015-05-27;0.47792787303959
2015-05-28;0.37011771779668934
2015-05-29;0.5170656515939396
2015-05-30;0.48486009034823047
2015-05-31;0.3748712164904462
2015-06-01;0.47030164686046566
2015-06-02;0.48273703453495953
2015-06-03;0.4578214772110621
2015-06-04;0.44217495996629397
2015-06-05;0.5609830170890483
2015-06-06;0.42129805357867606
2015-06-07;0.3357094625838542
2015-06-08;0.4329906261195545
2015-06-09;0.4377871793307559
2015-06-10;0.4246266522066687
2015-06-11;0.41117354402993006
2015-06-12;0.5572545150515453
2015-06-13;0.3975904975826389
2015-06-14;0.46692647398373716
2015-06-15;0.5251816788092258
2015-06-16;0.5245307457538223
2015-06-17;0.45934941353231745
2015-06-18;0.3875315696076772
2015-06-19;0.5806210487979955
2015-06-20;0.5025774747807232
2015-06-21;0.51535517495775
2015-06-22;0.465457678383268
2015-06-23;0.45644421821040815
2015-06-24;0.48932346589083225
2015-06-25;0.5000716090408489
2015-06-26;0.48582953179090643
2015-06-27;0.471311242788192
2015-06-28;0.6505568562325905
