month_year;sentiment;sentiment_truncated;favorites;retweets;replies
2015-12;0.391301370582158;0.7172897196261683;0.5280373831775701;0.7336448598130841;0.07476635514018691
2016-01;0.356614870337859;0.6877510040160643;0.7469879518072289;0.8373493975903614;0.05421686746987952
2016-02;0.35362516947517486;0.6725589225589226;0.6582491582491582;0.7457912457912458;0.05723905723905724
2016-03;0.34907312221968906;0.6704384724186704;1.0042432814710043;0.9165487977369166;0.07920792079207921
2016-04;0.3620139931864147;0.6935007385524372;1.1152141802067947;1.03397341211226;0.06942392909896603
2016-05;0.36201988430792376;0.6885617214043035;0.8720271800679502;0.9071347678369196;0.04869762174405436
2016-06;0.3542747423696511;0.6882267441860465;0.9287790697674418;1.0537790697674418;0.11046511627906977
2016-07;0.36679088941266297;0.6962323390894819;1.0282574568288854;0.9701726844583988;0.026687598116169546
2016-08;0.3776387575057871;0.7247706422018348;1.1024464831804281;1.0489296636085628;0.0581039755351682
2016-09;0.3403585440681124;0.6508344030808729;2.6161745827984597;1.6084724005134787;0.20025673940949937
2016-10;0.34366179139241415;0.6475507765830346;2.2102747909199523;1.4946236559139785;0.1935483870967742
2016-11;0.31798164637504367;0.6232704402515723;2.1723270440251574;1.6238993710691825;0.09182389937106918
2016-12;0.35934269072319147;0.6646884272997032;1.8367952522255193;1.5637982195845697;0.10237388724035608
2017-01;0.323800883291231;0.630057803468208;2.2341040462427744;1.8627167630057804;0.11560693641618497
2017-02;0.31128441028410003;0.615146831530139;1.8377125193199382;1.6058732612055642;0.08500772797527048
2017-03;0.30663816742839944;0.6080627099664053;3.7737961926091823;3.143337066069429;0.20716685330347145
2017-04;0.32364013424785776;0.6122733612273361;2.292887029288703;2.0264993026499303;0.10739191073919108
2017-05;0.3265916342830276;0.6265923566878981;2.176751592356688;1.9203821656050954;0.12261146496815287
2017-06;0.3496646211863321;0.6489501312335958;2.37007874015748;1.60498687664042;0.18635170603674542
2017-07;0.3343492662273786;0.6297872340425532;2.480851063829787;1.7304964539007093;0.09929078014184398
2017-08;0.34646075587695546;0.623574144486692;2.1609632446134346;1.4778200253485425;0.12927756653992395
2017-09;0.33541329273977327;0.644378698224852;2.370414201183432;1.667455621301775;0.17988165680473372
2017-10;0.326167798703317;0.6182472989195679;2.2100840336134455;1.4633853541416566;0.10804321728691477
2017-11;0.2539021621212916;0.5129589632829373;2.087473002159827;1.4848812095032398;0.1879049676025918
2017-12;0.27112414019775244;0.5102459016393442;2.625;1.5635245901639345;0.2028688524590164
2018-01;0.2479245605961217;0.4803921568627451;2.912518853695324;2.009049773755656;0.28205128205128205
2018-02;0.26819864611496497;0.5021582733812949;2.4258992805755395;1.7741007194244605;0.28489208633093527
2018-03;0.2581776877796382;0.5016611295681063;2.808970099667774;1.6295681063122924;0.4833887043189369
2018-04;0.26447523012667423;0.5213371266002845;2.395448079658606;1.4637268847795164;0.24751066856330015
2018-05;0.24833981042510886;0.46875;2.6075581395348837;1.686046511627907;0.22093023255813954
2018-06;0.23795353018425897;0.4784366576819407;2.6805929919137466;1.4703504043126685;0.24258760107816713
2018-07;0.25601562449519866;0.50509461426492;2.442503639010189;1.2197962154294033;0.1572052401746725
2018-08;0.2289925000106243;0.4531059683313033;2.5249695493300854;1.4786845310596832;0.2143727161997564
2018-09;0.25752412483032294;0.5069513406156901;2.53227408142999;1.3932472691161868;0.24031777557100298
2018-10;0.2602180062135487;0.5010131712259371;2.683890577507599;1.4802431610942248;0.4012158054711246
2018-11;0.2680723158368296;0.5022026431718062;2.7577092511013217;1.5748898678414096;0.473568281938326
2018-12;0.2833698940676405;0.5288315629742033;2.0;1.2807283763277693;0.3338391502276176
2019-01;0.21803151027998738;0.4515951595159516;2.713971397139714;1.3245324532453244;0.44994499449944997
2019-02;0.2517392069649598;0.48420074349442377;2.9888475836431225;1.3578066914498141;0.7053903345724907
2019-03;0.22440027194175471;0.45126353790613716;4.036101083032491;1.6507220216606497;0.7292418772563177
2019-04;0.2531713655393007;0.4855769230769231;4.506730769230769;1.9365384615384615;0.6846153846153846
2019-05;0.27278334416948824;0.4884318766066838;4.363324764353042;1.9760068551842331;0.46358183376178236
2019-06;0.21940855349168836;0.42857142857142855;4.788819875776397;2.0940550133096716;0.6433007985803016
2019-07;0.26204005442256423;0.4688195991091314;6.776169265033408;2.9988864142538976;0.8574610244988864
2019-08;0.23845872366668114;0.4546728971962617;5.947663551401869;2.7570093457943927;0.7514018691588785
2019-09;0.21807073595549856;0.4344405594405594;5.963286713286713;3.1337412587412588;0.7194055944055944
2019-10;0.23327512518107935;0.45311091073038773;5.280432822362489;2.6690712353471597;0.8881875563570785
2019-11;0.22908211530897568;0.4457593688362919;4.987179487179487;3.1804733727810652;1.3747534516765285
2019-12;0.24249666696328911;0.44163150492264414;4.29957805907173;1.350210970464135;0.5780590717299579
2020-01;0.17528223751949665;0.375;4.362994350282486;1.6680790960451977;0.6073446327683616
2020-02;0.18574729290380973;0.38825214899713467;4.242120343839542;1.6260744985673352;0.29512893982808025
2020-03;0.18485251700238772;0.388268156424581;6.866852886405959;2.974860335195531;2.063314711359404
2020-04;0.19028720582847714;0.40135135135135136;18.562162162162164;7.065765765765766;7.825225225225225
2020-05;0.21139948627327682;0.42857142857142855;19.716371220020854;6.196037539103233;4.490093847758081
