month_year;sentiment;sentiment_truncated;favorites;retweets;replies
2019-05;0.2142315988362043;0.405188679245283;3.628301886792453;0.7768867924528302;0.605188679245283
2019-06;0.21882170047570462;0.4136999754480727;4.583353793272772;0.8011293886570096;0.5966118340289712
2019-07;0.2131447843563721;0.4089253187613843;4.769353369763206;0.8073770491803278;0.7185792349726776
2019-08;0.21323852326880405;0.3974216492553901;3.620804623249611;0.7108246276950434;0.6145810180040009
2019-09;0.2324494110805615;0.4395124195032199;2.74885004599816;0.5124195032198712;0.6522539098436062
2019-10;0.20987427170424822;0.41188386225523294;4.143371595768625;0.637407157326131;0.8271438217420661
2019-11;0.19689570079879096;0.3899231080534197;3.9961554026709836;0.7331040064751113;0.8727235936867664
2019-12;0.20605658311387653;0.37412508466922556;3.4773086475502373;0.5242718446601942;0.5712350417701513
2020-01;0.17833226701288826;0.35521517140773157;3.827376610746414;0.6139071237539508;0.5990761001701921
2020-02;0.1995273094595021;0.37932437932437935;5.03947903947904;0.6168091168091168;0.7287342287342288
2020-03;0.13026870052271503;0.27922831447635627;5.812300551203945;1.2346001353834253;1.4935692873029687
2020-04;0.11876219738212924;0.26834563612679113;3.230894485453756;0.6494789405123752;1.100412505427703
2020-05;0.11134111197344368;0.24615088529638182;1.757409545804465;0.3311200923787529;0.7984026173979984
