month_year;sentiment;sentiment_truncated;favorites;retweets;replies
2019-06;0.3594249213642565;0.5987394957983193;3.4021608643457384;1.7713085234093637;0.23949579831932774
2019-07;0.3541698455136325;0.6157894736842106;3.5080701754385966;1.8371929824561404;0.1775438596491228
2019-08;0.37402920415364765;0.627508854781582;3.9020070838252656;1.9197166469893743;0.30814639905548996
2019-09;0.33823299442001653;0.5723945902943516;2.7179793158313443;1.5401750198886237;0.4232299124900557
2019-10;0.364901578607406;0.6115496468633154;3.2289156626506026;1.6082260074781887;0.17366015787287079
2019-11;0.3686087304657762;0.6198189614101953;3.537398761314912;1.8203906622201047;0.21152929966650785
2019-12;0.349873672800725;0.5958668197474167;4.08036739380023;2.2428243398392653;0.32893226176808266
2020-01;0.3545770409945282;0.5998140111593304;3.357718536887787;1.902665840049597;0.22070675759454433
2020-02;0.340336609130226;0.5860415556739478;3.384656366542355;1.753862546616942;0.17794352690463505
2020-03;0.30826410309311053;0.5679347826086957;4.738636363636363;2.8320158102766797;0.29150197628458496
2020-04;0.3239611461128399;0.5748759585024809;5.216508795669824;2.9562471808750566;0.29409111411817773
2020-05;0.3280161188150617;0.5888324873096447;5.082668600435098;2.495286439448876;0.25525743292240755
