month_year;sentiment;sentiment_truncated;favorites;retweets;replies
2018-12;0.2743686828590162;0.4959349593495935;1.8902439024390243;1.1829268292682926;0.33739837398373984
2019-01;0.21803151027998738;0.4515951595159516;2.713971397139714;1.3245324532453244;0.44994499449944997
2019-02;0.2517392069649598;0.48420074349442377;2.9888475836431225;1.3578066914498141;0.7053903345724907
2019-03;0.22440027194175471;0.45126353790613716;4.036101083032491;1.6507220216606497;0.7292418772563177
2019-04;0.2531713655393007;0.4855769230769231;4.506730769230769;1.9365384615384615;0.6846153846153846
2019-05;0.27278334416948824;0.4884318766066838;4.363324764353042;1.9760068551842331;0.46358183376178236
2019-06;0.21940855349168836;0.42857142857142855;4.788819875776397;2.0940550133096716;0.6433007985803016
2019-07;0.26204005442256423;0.4688195991091314;6.776169265033408;2.9988864142538976;0.8574610244988864
2019-08;0.23845872366668114;0.4546728971962617;5.947663551401869;2.7570093457943927;0.7514018691588785
2019-09;0.21807073595549856;0.4344405594405594;5.963286713286713;3.1337412587412588;0.7194055944055944
2019-10;0.23327512518107935;0.45311091073038773;5.280432822362489;2.6690712353471597;0.8881875563570785
2019-11;0.22908211530897568;0.4457593688362919;4.987179487179487;3.1804733727810652;1.3747534516765285
2019-12;0.24249666696328911;0.44163150492264414;4.29957805907173;1.350210970464135;0.5780590717299579
2020-01;0.17528223751949665;0.375;4.362994350282486;1.6680790960451977;0.6073446327683616
2020-02;0.18574729290380973;0.38825214899713467;4.242120343839542;1.6260744985673352;0.29512893982808025
2020-03;0.18485251700238772;0.388268156424581;6.866852886405959;2.974860335195531;2.063314711359404
2020-04;0.1921718113069734;0.40376007162041183;18.45658012533572;7.030438675022381;7.7761862130707256
2020-05;0.21510638843000912;0.43275154004106775;19.457905544147845;6.117043121149897;4.429158110882957
