month_year;sentiment
2009-09;0.5010737081368765
2009-10;0.39545585960149765
2009-11;0.3884490430355072
2010-03;0.34789545089006424
2010-04;0.6356227227619716
2010-06;0.1665644095887715
2010-07;0.3905645104102405
2010-08;0.27390797300772235
2010-09;0.18100781591074339
2010-10;0.3317099800725763
2010-11;0.3361255422488385
2010-12;0.3186222953455789
2011-01;0.32900108644189285
2011-02;0.3288155671051909
2011-03;0.381992428118892
2011-04;0.3450489405029982
2011-05;0.3486286306028319
2011-06;0.3750548727440002
2011-07;0.28174453049896303
2011-08;0.29874525573506167
2011-09;0.41254760250093386
2011-10;0.3701708009098664
2011-11;0.2893715994734318
2011-12;0.33100673132814035
2012-01;0.31782038253213013
2012-02;0.3013187946280108
2012-03;0.34991416730318997
2012-04;0.3638332849655982
2012-05;0.35582046117785926
2012-06;0.36803712198195226
2012-07;0.3158724448497511
2012-08;0.3426111470045848
2012-09;0.3762125220896747
2012-10;0.37815991137168453
2012-11;0.3884644394550175
2012-12;0.3791163079617672
2013-01;0.3144683655581337
2013-02;0.31698232846639113
2013-03;0.3558531844682382
2013-04;0.3250949100404941
2013-05;0.3154582556599873
2013-06;0.36471039985195686
2013-07;0.37789009413964897
2013-08;0.3037869025651474
2013-09;0.291051509517753
2013-10;0.29225118331504957
2013-11;0.30853808737190197
2013-12;0.2630713740390165
2014-01;0.2774511796070898
2014-02;0.2506367498723723
2014-03;0.2716077482231065
2014-04;0.23294234004268732
2014-05;0.2545942771147558
2014-06;0.26025586608775414
2014-07;0.2608334267506957
2014-08;0.28618298657179225
2014-09;0.314382496012226
2014-10;0.31873177895539573
2014-11;0.3223287607361117
2014-12;0.33430332723712963
2015-01;0.2908694565378977
2015-02;0.315566374684489
2015-03;0.3133706487923338
2015-04;0.3259495285887788
2015-05;0.30950874906997217
2015-06;0.3338525867856272
2015-07;0.2976433161454212
2015-08;0.3212662629555318
2015-09;0.32762873276383353
2015-10;0.3387198438016691
2015-11;0.36040553229614036
2015-12;0.3768840528603835
2016-01;0.36095011773924907
2016-02;0.3587389265903923
2016-03;0.34881933294980705
2016-04;0.36315743724387606
2016-05;0.3613454472240842
2016-06;0.3498447646423266
2016-07;0.3654234546711096
2016-08;0.37542778882489763
2016-09;0.3377970359127333
2016-10;0.3447750769102774
2016-11;0.31650620243163063
2016-12;0.3568935003011421
2017-01;0.3217798279757454
2017-02;0.31233086854009573
2017-03;0.30712364149700894
2017-04;0.3247176126817297
2017-05;0.3279487648294965
2017-06;0.35354663259542046
2017-07;0.33143361080694883
2017-08;0.34501117199256964
2017-09;0.33020678996272707
2017-10;0.32252804537498925
2017-11;0.25225471987163006
2017-12;0.2669876821454406
2018-01;0.24779948044393554
2018-02;0.2640027453145317
2018-03;0.2551470149654861
2018-04;0.26353399815707823
2018-05;0.2432158552030534
2018-06;0.23445213873520093
2018-07;0.2542125676868058
2018-08;0.2238442595423589
2018-09;0.2571367219538147
2018-10;0.26110429164506505
2018-11;0.265100799143641
2018-12;0.2801373651740247
2019-01;0.21602135673527112
2019-02;0.24913224520371471
2019-03;0.22782239938734816
2019-04;0.2514845963006142
2019-05;0.2631544730007538
2019-06;0.21177187652019158
2019-07;0.25549288514618795
2019-08;0.23073227765885193
2019-09;0.20866685814570124
2019-10;0.22478542923198125
2019-11;0.2152785444347571
2019-12;0.23664560666345216
2020-01;0.17513809634961988
2020-02;0.1856034670580606
2020-03;0.1794988785919136
2020-04;0.19550739320092428
2020-05;0.21432604443976827
2020-06;0.19057157606771977
2020-07;0.2245922613147261
2020-08;0.21640229135291478
2020-09;0.24829933700964044
2020-10;0.23361175543791463
2020-11;0.21635950747312807
2020-12;0.18441219068564207
2021-01;0.3311734199523926
