month_year;sentiment
2008-11;0.3698085695505142
2008-12;0.5123752355575562
2009-01;0.9003766477108002
2009-02;0.0280569493770599
2009-03;0.3380778059363365
2009-04;0.36276792953996095
2009-05;0.34066731482744217
2009-06;0.37450943390528363
2009-07;0.5376198420921962
2009-08;0.4517584502696991
2009-09;0.4681629859484159
2009-10;0.5459683927205893
2009-11;0.40592754129682607
2009-12;0.4935582881099995
2010-01;0.5003547709735058
2010-02;0.3832996080048288
2010-03;0.4186190131174203
2010-04;0.40126278594679504
2010-05;0.39842143576895434
2010-06;0.4942121455110803
2010-07;0.3778163781804064
2010-08;0.36161042735975635
2010-09;0.3402681278050061
2010-10;0.3068577785957203
2010-11;0.33956170327430746
2010-12;0.3536583018528761
2011-01;0.3644995817421597
2011-02;0.35847025631529245
2011-03;0.36225604349040597
2011-04;0.38455503039232924
2011-05;0.35490144896119397
2011-06;0.38925477114882034
2011-07;0.40188042055745343
2011-08;0.35959593731538053
2011-09;0.3775307576591064
2011-10;0.37854258280599273
2011-11;0.3743814997851915
2011-12;0.3723222700895603
2012-01;0.3787202911775499
2012-02;0.380940914457787
2012-03;0.3658456897365026
2012-04;0.3554420266681269
2012-05;0.38199000416062223
2012-06;0.3763579805175479
2012-07;0.3601108576638835
2012-08;0.360822150418464
2012-09;0.39065210151427465
2012-10;0.3909694109711589
2012-11;0.38502016775360776
2012-12;0.38004502414053754
2013-01;0.39364978998105987
2013-02;0.4000505369339605
2013-03;0.3899474449675528
2013-04;0.389320325772526
2013-05;0.39029854777832396
2013-06;0.40267629783985326
2013-07;0.35472127076706017
2013-08;0.37310895123119747
2013-09;0.3695355401202991
2013-10;0.40815478950249034
2013-11;0.3868446008213191
2013-12;0.37502315303790534
2014-01;0.37869813049670326
2014-02;0.37058580217724313
2014-03;0.3779582880864916
2014-04;0.3727527768230869
2014-05;0.3822845363023161
2014-06;0.3898754342269979
2014-07;0.3772944163817258
2014-08;0.36428631876315354
2014-09;0.38664120671946245
2014-10;0.3823525854311606
2014-11;0.39921519294279456
2014-12;0.37327514013346963
2015-01;0.38281219309322206
2015-02;0.39081411979770986
2015-03;0.39058407441755244
2015-04;0.3883684131199599
2015-05;0.3920520880116621
2015-06;0.4021774761409819
2015-07;0.3904401330929731
2015-08;0.3810736290250742
2015-09;0.3921584468857412
2015-10;0.4117433255698327
2015-11;0.3903574661881176
2015-12;0.3751827125071163
2016-01;0.3780179600269721
2016-02;0.38126824851501717
2016-03;0.3878427979563908
2016-04;0.40761495485221233
2016-05;0.39076299132871034
2016-06;0.3833618492362433
2016-07;0.39439731958261776
2016-08;0.39103565607498136
2016-09;0.3937549883943216
2016-10;0.39090498616222563
2016-11;0.39854625135706445
2016-12;0.4130961887246385
2017-01;0.39026760447037706
2017-02;0.40632751897683994
2017-03;0.38770135266391154
2017-04;0.3905496640066482
2017-05;0.4135647390997077
2017-06;0.3783502729250097
2017-07;0.3937013536066958
2017-08;0.39489854533928925
2017-09;0.3982704491891308
2017-10;0.3841828301082906
2017-11;0.37539828196484437
2017-12;0.35859738180520473
2018-01;0.37036606393408733
2018-02;0.3680567007272347
2018-03;0.36880501940304855
2018-04;0.3904643789621027
2018-05;0.3952768246243483
2018-06;0.37453684161434303
2018-07;0.37959086200962694
2018-08;0.40067903747892725
2018-09;0.36836713637487917
2018-10;0.3736833821756451
2018-11;0.3582220965278655
2018-12;0.37017416077201487
2019-01;0.3593533583674707
2019-02;0.3535989354018208
2019-03;0.37734351790271325
2019-04;0.3634332641797381
2019-05;0.3894788198684189
2019-06;0.36120493343241666
2019-07;0.35653506956382935
2019-08;0.37911894136596036
2019-09;0.3276475211464774
2019-10;0.36122272306100733
2019-11;0.3637069581320314
2019-12;0.34115362851444536
2020-01;0.35878625710218115
2020-02;0.34418358745269195
2020-03;0.31676906193715026
2020-04;0.3254650605140359
2020-05;0.33737889770994733
2020-06;0.3222815645018238
2020-07;0.33619198671643774
2020-08;0.34226425669870736
2020-09;0.3367718571181455
2020-10;0.3407610817327903
2020-11;0.37166528718601693
2020-12;0.3594581987691326
2021-01;0.3481782254626503
