month_year;sentiment
2008-11;0.10663517106844514
2008-12;0.3677419189780919
2009-01;0.9949712778601344
2009-02;0.9881251141009438
2009-03;0.21590620635160876
2009-04;0.2116313432639323
2009-05;0.44078869024986217
2009-06;0.4417369023249799
2009-07;0.4103739649198418
2009-08;0.47103633028426256
2009-09;0.26546493834356655
2009-10;0.37547991902320876
2009-11;0.35888722882081053
2009-12;0.2985390276483624
2010-01;0.32240355593763204
2010-02;0.27698591002306894
2010-03;0.2635964262434496
2010-04;0.3317221297342185
2010-05;0.21782663302322014
2010-06;0.27612582265757624
2010-07;0.26871912515289653
2010-08;0.3368522539737129
2010-09;0.3335113236866564
2010-10;0.2515305392451912
2010-11;0.2841664393087662
2010-12;0.2839540888533984
2011-01;0.3313157524219441
2011-02;0.31511425826898204
2011-03;0.33285155270398614
2011-04;0.3163567843089846
2011-05;0.29171900831938213
2011-06;0.2873615972177577
2011-07;0.31675194762412934
2011-08;0.3128353933101536
2011-09;0.3057247996017258
2011-10;0.3019816964508613
2011-11;0.2868554882941086
2011-12;0.3072122125486086
2012-01;0.32025963577056155
2012-02;0.3360891274778259
2012-03;0.367145408939517
2012-04;0.32996309274320185
2012-05;0.348370734227381
2012-06;0.3496102496840881
2012-07;0.342473035538137
2012-08;0.3166323695610258
2012-09;0.33369831002573414
2012-10;0.32632370785740134
2012-11;0.35781397604922976
2012-12;0.3417086829584646
2013-01;0.37251093786970607
2013-02;0.344544692712324
2013-03;0.3525850961336533
2013-04;0.3429312493277002
2013-05;0.3506266074471272
2013-06;0.332641745831041
2013-07;0.3387506614413158
2013-08;0.3251402554156071
2013-09;0.31437173958089965
2013-10;0.32403598698870895
2013-11;0.3106808036875196
2013-12;0.3159232329915681
2014-01;0.34193866593323935
2014-02;0.32274061678597193
2014-03;0.32257502709720764
2014-04;0.30013911801055476
2014-05;0.31521943174985334
2014-06;0.3213038892166542
2014-07;0.3048800710915999
2014-08;0.31872802611983736
2014-09;0.30980379696512284
2014-10;0.2939232021431925
2014-11;0.29276860450251607
2014-12;0.30187612875905295
2015-01;0.31404041766554747
2015-02;0.29468731056393427
2015-03;0.30393498676179026
2015-04;0.2943632111229658
2015-05;0.27731200795821914
2015-06;0.27864517773609576
2015-07;0.31640254600349715
2015-08;0.3023400209274566
2015-09;0.29180369475645035
2015-10;0.3213333985709826
2015-11;0.311951344976935
2015-12;0.3007774185281872
2016-01;0.32497260834024205
2016-02;0.3201298441424965
2016-03;0.3087583425916998
2016-04;0.3081289458664953
2016-05;0.3168588362652152
2016-06;0.2913654345666241
2016-07;0.37147457029657477
2016-08;0.33489173243046216
2016-09;0.2755375887987391
2016-10;0.3159405037534937
2016-11;0.2683719170773136
2016-12;0.3043932651866342
2017-01;0.3025950404718098
2017-02;0.2956338296403489
2017-03;0.2889276635802914
2017-04;0.29258248448932334
2017-05;0.2767110778975229
2017-06;0.2689573855136857
2017-07;0.3042903888864172
2017-08;0.3272616986572403
2017-09;0.29090480831849014
2017-10;0.3488551297273496
2017-11;0.340133560572621
2017-12;0.3108815286757674
2018-01;0.3303375225320773
2018-02;0.30879851502346517
2018-03;0.3324592901879691
2018-04;0.32972590218786313
2018-05;0.35124531851558277
2018-06;0.2962481213581536
2018-07;0.36356852400921674
2018-08;0.37472608671539415
2018-09;0.2514883839238752
2018-10;0.3306002259564569
2018-11;0.3056951784906429
2018-12;0.3379935976516139
2019-01;0.3573192780121545
2019-02;0.3245430560241482
2019-03;0.31131598863858256
2019-04;0.27985743187179773
2019-05;0.32124900871243933
2019-06;0.28084458438116183
2019-07;0.34078739011570724
2019-08;0.3962928586346774
2019-09;0.25227232639236696
2019-10;0.31367813732171745
2019-11;0.30257512922630453
2019-12;0.2711686798894363
2020-01;0.2918204010877826
2020-02;0.27632741068889755
2020-03;0.2772438743802591
2020-04;0.23873582319953918
2020-05;0.2579960215857111
2020-06;0.21814953961224695
2020-07;0.2163659286716219
2020-08;0.20889373710812023
2020-09;0.18995212792608832
2020-10;0.22273390448675326
2020-11;0.23431581193354692
2020-12;0.23012468917714635
2021-01;0.24059651022239228
