;normalised_date;sentiment_asociacones;sentiment_empresas;date;peru_change
89;2017-07-07;0.059647422660845995;-0.11093660826077384;2017-07-07;-0.30849028505871506
90;2017-07-10;-0.04651738815031098;0.07213678226980019;2017-07-10;1.0482792971366601
91;2017-07-11;-0.0369904641322113;0.000900664954046615;2017-07-11;0.6636269200255289
92;2017-07-12;0.09923018385812138;0.047421370557414244;2017-07-12;-0.114506396403837
93;2017-07-13;-0.11993998961336688;-0.04410904727823811;2017-07-13;0.9569552085445792
94;2017-07-14;0.021021228730255914;-0.03366268745566314;2017-07-14;0.328038364398278
95;2017-07-17;0.07426187224212955;-0.045416910694443535;2017-07-17;-0.0526553302580773
96;2017-07-18;-0.04488460825681345;-0.02562365353797602;2017-07-18;0.21047821242943104
97;2017-07-19;0.01830098227347976;0.10119801399678185;2017-07-19;0.0110954090352332
98;2017-07-20;-0.011274750448800663;0.06666095091507118;2017-07-20;0.0724071032339908
99;2017-07-21;-0.07544630772423389;0.025054055282094867;2017-07-21;-0.0337508450821838
100;2017-07-24;0.026316350612465345;-0.1170858793556322;2017-07-24;0.718367608575473
101;2017-07-25;-0.05626488915610173;-0.023042548231902826;2017-07-25;0.142474383294169
102;2017-07-26;0.08464983253731284;-0.04513576753855297;2017-07-26;0.677843023236786
103;2017-07-27;-0.06230788787345237;0.07363063352717919;2017-07-27;-0.48250820894227797
104;2017-07-31;0.07782675105155806;0.036541820230813205;2017-07-31;0.49882486274810905
105;2017-08-01;0.10944377267446831;-0.0012433786011538661;2017-08-01;0.0070150053530832
106;2017-08-02;-0.14560019057811807;-0.12233857559887948;2017-08-02;0.28289510531574796
107;2017-08-03;0.07747856669060088;-0.02107743962047179;2017-08-03;-0.33502095857752195
108;2017-08-04;-0.08176646807532817;0.10804709397832735;2017-08-04;-0.28857961956425604
109;2017-08-07;0.012716083312680093;-0.02567439035439234;2017-08-07;1.19759545113095
110;2017-08-08;0.012044268470491892;0.04972552625530302;2017-08-08;0.574258428597701
111;2017-08-09;-0.02902652981593823;-0.044920626210328995;2017-08-09;-1.1567700850201499
112;2017-08-10;0.02271517830597669;0.0216962026911236;2017-08-10;-0.235897877088345
113;2017-08-11;-0.022377780777138367;-0.012364121596867783;2017-08-11;0.47646497101499796
114;2017-08-14;0.09312226215612046;0.02010127415006535;2017-08-14;-0.00047202973180983604
115;2017-08-15;0.007390860880784;0.0028501904932459188;2017-08-15;1.3736126205940902
116;2017-08-16;0.01376289353884741;-0.009319773473940363;2017-08-16;-0.549522522929658
117;2017-08-17;-0.0915896304380982;-0.014263371794409119;2017-08-17;1.01271597298006
118;2017-08-18;0.07100943717380759;-0.009400870554485297;2017-08-18;0.833430348449399
119;2017-08-21;-0.09266613536978008;0.0753994178830435;2017-08-21;0.467585282656997
120;2017-08-22;0.02335503356102092;-0.056978515912543826;2017-08-22;-0.2877849109730711
121;2017-08-23;0.02685649346606056;0.09284287665997765;2017-08-23;0.9025292650665491
122;2017-08-24;0.052594000901496796;-0.11214900022614799;2017-08-24;0.0209021967542188
123;2017-08-25;-0.009314249448224399;0.019634277080381957;2017-08-25;0.5218758173455671
124;2017-08-28;0.08599372953401485;0.033527016946118204;2017-08-28;-0.35196987410243696
125;2017-08-29;-0.13888731914135583;0.009999926892450495;2017-08-29;0.0912824416889827
126;2017-08-31;0.05830559049524575;-0.027668224358915194;2017-08-31;1.23278559997283
127;2017-09-01;0.014108933067759621;0.08050813974202953;2017-09-01;0.37884142217828004
128;2017-09-04;-0.05599873975128905;-0.07616884841886079;2017-09-04;-0.0321754428542749
129;2017-09-05;-0.009296175520662975;-0.04292093220680482;2017-09-05;1.36153316647785
130;2017-09-06;-0.010473653925427762;0.015247839518954975;2017-09-06;-0.39351843045979706
131;2017-09-07;-0.06267242269069628;0.038308835728113;2017-09-07;-0.18626858565013601
132;2017-09-08;0.08153490141794023;-0.028066405558886676;2017-09-08;0.43632507634903706
133;2017-09-11;0.0529079421317214;-0.02069555925344818;2017-09-11;-0.156167853989972
134;2017-09-12;-0.11041531168950414;0.09469150598519288;2017-09-12;0.295356003542615
135;2017-09-13;0.031089053921989407;-0.021377279736793375;2017-09-13;-0.40244290782835707
136;2017-09-14;-0.00834901091464374;0.016935163612127768;2017-09-14;0.18915385062237502
137;2017-09-15;0.049477473894216584;-0.051644184931547765;2017-09-15;0.12634425073365402
138;2017-09-18;0.07559894677288898;-0.0191637188176364;2017-09-18;-0.49079884563913106
139;2017-09-19;-0.10009593532067451;0.05677012900212275;2017-09-19;-0.0628697689758684
140;2017-09-20;0.0137389858191721;-0.0865054073538234;2017-09-20;0.121024927335579
141;2017-09-21;-0.05457852230114407;0.07435538936540204;2017-09-21;-0.367271745757462
142;2017-09-22;0.051709982996420656;-0.11428344053498282;2017-09-22;0.666477977219089
143;2017-09-25;0.00045423444950132286;0.04093621945996492;2017-09-25;0.166978724984741
144;2017-09-26;0.07119380357730848;0.061861737180796295;2017-09-26;-0.30587040699816903
145;2017-09-27;-0.0735741358259639;0.059738536579163504;2017-09-27;1.18378104838997
146;2017-09-28;-0.01344631660381651;-0.030603692581382402;2017-09-28;0.558850555263477
147;2017-09-29;-0.025907573297792363;-0.04402630471032859;2017-09-29;1.2740241914308301
148;2017-10-02;0.11968264629877079;-0.015640152267650198;2017-10-02;1.6019777358069
149;2017-10-03;-0.09146773205509584;-0.003985311757739252;2017-10-03;1.7943513536131999
150;2017-10-04;-0.011899226554130393;0.05009888552610925;2017-10-04;1.3537614444394899
151;2017-10-05;-0.007545230697393379;0.011872553861738189;2017-10-05;-1.14954342419228
152;2017-10-06;0.14449258365209672;-0.020815445150189904;2017-10-06;-0.457713297664978
153;2017-10-09;-0.05958725322598074;0.025117751683001566;2017-10-09;-0.16743412366457
154;2017-10-10;-0.0254774587380156;-0.030764232066022745;2017-10-10;0.104965266680395
155;2017-10-11;-0.06379283037660477;0.05366460698634368;2017-10-11;1.02584421608865
156;2017-10-12;0.1703624629100684;-0.0828549170566773;2017-10-12;0.842933679701509
157;2017-10-13;-0.12200754845915279;0.02252861970951281;2017-10-13;0.8209900207427059
158;2017-10-16;-0.013305662196505308;0.07024234872487861;2017-10-16;-0.264204875074802
159;2017-10-17;0.023616826925728696;-0.005377662228460922;2017-10-17;-0.10692877299526701
160;2017-10-18;0.021695892208146605;-0.08226539948717831;2017-10-18;-0.0468844251440363
161;2017-10-19;-0.1173388790634583;0.0302802312892681;2017-10-19;1.00401478604307
162;2017-10-20;-0.005474970727244677;0.014800152760835295;2017-10-20;0.347373276681039
163;2017-10-23;0.09449735194916892;-0.05555366627515207;2017-10-23;0.28181753108988694
164;2017-10-24;-0.06571098281071297;-0.021325892503616828;2017-10-24;-0.0578545971221161
165;2017-10-25;0.03408903960743015;0.1027111436309589;2017-10-25;-0.0646713166688128
166;2017-10-26;-0.11183234616926996;-0.081651748186152;2017-10-26;-0.20143437999744698
167;2017-10-27;0.07930197683803542;0.03366863736557352;2017-10-27;-0.464704375274707
168;2017-10-30;-0.012604490428303361;-0.03223361804767172;2017-10-30;0.289629678959052
169;2017-10-31;-0.034703339534798344;0.029693765962867213;2017-10-31;1.17074225870008
170;2017-11-02;0.0425163552107056;0.020403496616348382;2017-11-02;-0.10033513876938799
171;2017-11-03;0.012761591904078051;-0.01496550351114545;2017-11-03;0.45706387270623705
172;2017-11-06;0.046357355064373384;-0.008979091521156835;2017-11-06;-0.9683860030282401
173;2017-11-07;-0.12402778297234351;-0.016536301502426964;2017-11-07;-0.156346998934603
174;2017-11-08;0.01394850304427614;0.014079406778529702;2017-11-08;0.0619574633766823
175;2017-11-09;0.022617092199169075;0.0035255220320012937;2017-11-09;-1.43694688030536
176;2017-11-10;-0.033634773635459025;-0.0370806303612885;2017-11-10;-0.379955249130681
177;2017-11-13;-0.1036169486265982;0.04397012347113838;2017-11-13;-0.563788613486133
178;2017-11-14;0.1662276153949736;-0.021917063743478238;2017-11-14;-0.757808527544846
179;2017-11-15;-0.0460471099194632;-0.0076271580858420784;2017-11-15;0.0752538193676277
180;2017-11-16;0.025567005991230074;-0.0008301371626423526;2017-11-16;0.8112047781092091
181;2017-11-17;-0.009226351063308436;0.04711194464884022;2017-11-17;0.38976208862378503
182;2017-11-20;-0.10288372716836819;-0.041007408760364183;2017-11-20;1.1259761227993401
183;2017-11-21;0.09231111031809774;-0.07111307368988232;2017-11-21;0.507173547131407
184;2017-11-22;-0.033171754965536204;0.18558804732247056;2017-11-22;0.248960939217601
185;2017-11-23;-0.005906809621166631;-0.22078624358628585;2017-11-23;0.39468337434441
186;2017-11-24;0.17422781454898006;0.012843169123798098;2017-11-24;-0.859933363099106
187;2017-11-27;-0.03423596829946429;0.07146940295565327;2017-11-27;-0.0150716023011117
188;2017-11-28;-0.11266431911590752;-0.02049607110843904;2017-11-28;-0.10576357104040401
189;2017-11-29;-0.0006969300919915378;-0.03598599760485974;2017-11-29;-0.48748788066534005
190;2017-11-30;0.019559665477130256;0.1088229167651403;2017-11-30;0.36258314008988796
191;2017-12-01;0.04771927833427042;-0.012354541544996711;2017-12-01;-0.540373205970441
192;2017-12-04;0.0957823540822112;0.09940003326600977;2017-12-04;-1.25191830589271
193;2017-12-05;-0.20896526444478344;-0.11359560904648719;2017-12-05;-0.9279068562850821
194;2017-12-06;0.18052190663979392;-0.021166336755962523;2017-12-06;-0.0722676781793421
195;2017-12-07;-0.048481445060204076;-0.038250109069786875;2017-12-07;-0.141777802080395
196;2017-12-11;-0.053862437406968056;0.0782015316674316;2017-12-11;0.5119395221584929
197;2017-12-12;-0.03152133121350234;0.016493820893668465;2017-12-12;-0.177409638539064
198;2017-12-13;0.12210006716771196;-0.016745450717811527;2017-12-13;-3.3526063942439004
199;2017-12-14;-0.08549855753522595;-0.014588973139764316;2017-12-14;-1.5887722309180201
200;2017-12-15;0.0010875230193753693;-0.10204276518474359;2017-12-15;2.06120764256971
201;2017-12-18;0.03874544182656359;0.05400340194984404;2017-12-18;0.6501886312624781
202;2017-12-19;0.052866027770367474;0.00046788339250458666;2017-12-19;1.3204437149801398
203;2017-12-20;-0.20062390405659397;-0.005286357956365895;2017-12-20;-0.0753678600252361
204;2017-12-21;-0.01497327962587805;0.0606184836801954;2017-12-21;3.04421189172945
205;2017-12-22;0.04331478259971569;0.055719651238366585;2017-12-22;-0.29758258940926297
206;2017-12-26;0.026382731881666982;-0.04046578020078739;2017-12-26;0.22662117584842398
207;2017-12-27;0.05783887120039552;0.04774346351834419;2017-12-27;0.9362588872609849
208;2017-12-28;-0.12686918625257382;-0.13702667215530417;2017-12-28;0.6801602946155071
209;2017-12-29;0.23924167077644304;0.020530532478763408;2017-12-29;1.70603676776174
210;2018-01-02;-0.024140324324001095;-0.038992790729332594;2018-01-02;0.641171609381572
211;2018-01-03;-0.13867273460838248;0.15172723994245546;2018-01-03;1.25990520144385
212;2018-01-04;0.020971722641649704;-0.1600067010059988;2018-01-04;0.540721061736594
213;2018-01-05;-0.0028566161393442646;0.08830209048592189;2018-01-05;-0.46812952196150703
214;2018-01-08;0.02083802159065315;0.016147258904217754;2018-01-08;-0.17131970422762
215;2018-01-09;0.03149853450988965;0.1164712441625394;2018-01-09;-0.0705515849621103
216;2018-01-10;-0.13120084895390396;-0.12580580790093582;2018-01-10;0.27261058547102
217;2018-01-11;0.06599960380796852;0.03292163427074424;2018-01-11;0.9927563038753221
218;2018-01-12;-0.10511097782153894;-0.0477135202104661;2018-01-12;0.25441990382918106
219;2018-01-15;0.10724377477919403;0.21591897308042685;2018-01-15;0.23148845828981998
220;2018-01-16;-0.012764238184138382;-0.13281670491518804;2018-01-16;-0.142956111358592
221;2018-01-17;0.04524081459220142;0.009804188695318072;2018-01-17;0.13363488348944902
222;2018-01-18;0.025311647047711494;-0.16547909589471418;2018-01-18;0.282939358120382
223;2018-01-19;-0.10830042064448583;0.10271267460859088;2018-01-19;0.18969067274453502
224;2018-01-22;0.08377824021941324;-0.0789760968701183;2018-01-22;-0.00383759192569646
225;2018-01-23;-0.05563558877759231;0.05009518408012914;2018-01-23;1.45309487217229
226;2018-01-24;0.08030742046638037;-0.03825693351760062;2018-01-24;0.00329461868883777
227;2018-01-25;-0.02527660175565566;0.08979079955753261;2018-01-25;0.547799500934855
228;2018-01-26;-0.10760521022295527;0.019375005848765003;2018-01-26;-0.10514614518983699
229;2018-01-29;0.16266290380218995;-0.032740438428274676;2018-01-29;-1.12590417061298
230;2018-01-30;-0.0808889785081312;0.0049570717348312865;2018-01-30;-0.291147264210216
231;2018-01-31;-0.03607569291607976;-0.11231940132736631;2018-01-31;0.232130409587305
232;2018-02-01;0.032836373009135056;0.06609224064677374;2018-02-01;-1.9097511591768501
233;2018-02-02;0.05835784942932498;-0.026600955488609634;2018-02-02;-1.3502970933757499
234;2018-02-05;-0.06872727145869331;-0.055754554683384194;2018-02-05;-0.0676927833403109
235;2018-02-06;0.06012005952382046;0.08904003156292062;2018-02-06;-0.475393053144877
236;2018-02-07;0.07045428021039007;-0.006049285728411569;2018-02-07;-2.02638006758561
237;2018-02-08;-0.0646155103484819;0.03305913455049553;2018-02-08;-0.4212961824512079
238;2018-02-09;-0.10521084518176696;-0.043372487696171635;2018-02-09;0.994167453779552
239;2018-02-12;0.12905045847774008;-0.02641192503869061;2018-02-12;0.44788528027535296
240;2018-02-13;-0.09772336211196858;-0.014919500885426706;2018-02-13;2.42313991735237
241;2018-02-14;-0.010555396924485622;0.03256537961181116;2018-02-14;0.460670868797344
242;2018-02-15;0.06591897779434461;0.11352476756452401;2018-02-15;-0.585037659026453
243;2018-02-16;0.057429622855010576;-0.0502294541458676;2018-02-16;-0.21128284795658997
244;2018-02-19;-0.07870091467426288;-0.09767833194757142;2018-02-19;-0.5045220249531179
245;2018-02-20;0.027168418294220786;0.028737800728891483;2018-02-20;0.19129615002891298
246;2018-02-21;0.026395982518142902;0.014491667358354332;2018-02-21;0.10477714380024199
247;2018-02-22;0.012671221335607386;-0.019882860255627133;2018-02-22;0.283133882412866
248;2018-02-23;-0.07386290065128501;0.035863388474708435;2018-02-23;0.284037322268403
249;2018-02-26;-0.07767614656384847;-0.06651532997471535;2018-02-26;-0.10860388391733698
250;2018-02-27;0.11474595610074875;0.11504021200890116;2018-02-27;-0.33762164718164006
251;2018-02-28;-0.05240872152952772;-0.08221727095489745;2018-02-28;-0.265656227846062
252;2018-03-01;0.08394192395555164;0.029862565305465605;2018-03-01;0.582147345571526
253;2018-03-02;-0.1690427144129729;0.049643118296821165;2018-03-02;0.189398738274454
254;2018-03-05;0.12096201115841779;-0.005337611319823521;2018-03-05;0.8608939108768969
255;2018-03-06;-0.02965593655163068;-0.05537827454007049;2018-03-06;-0.844388267600302
256;2018-03-07;-0.08587566075934217;-0.07163975218991284;2018-03-07;-0.40377984455041793
257;2018-03-08;0.09794738384257518;0.08574929372761;2018-03-08;0.5883343562627049
258;2018-03-09;-0.07565857617479538;0.02417751594445733;2018-03-09;-0.255208045581186
259;2018-03-12;0.11015702184164466;-0.07133578548276609;2018-03-12;-0.35915571666290996
260;2018-03-13;0.08985986134381851;0.046202568502913544;2018-03-13;-0.5365955365992829
261;2018-03-14;-0.04257432966945002;0.08499190199196693;2018-03-14;-0.34462866267738795
262;2018-03-15;-0.1147083470835999;-0.11749286771452999;2018-03-15;-0.23458702098444498
263;2018-03-16;0.08837351828585521;0.13247657577092287;2018-03-16;-0.5414457028187171
264;2018-03-19;-0.04854978771359991;-0.07271509537618187;2018-03-19;0.710846180916105
265;2018-03-20;0.10533216434420717;-0.018864431452460473;2018-03-20;1.33261738405971
266;2018-03-21;-0.1372317013992665;-0.008843509162770546;2018-03-21;-0.9025060009755009
267;2018-03-22;0.034238251326956626;0.07731595900677918;2018-03-22;0.7396575276884242
268;2018-03-23;0.003962600755664014;-0.05714603277847796;2018-03-23;0.480741605707776
269;2018-03-26;-0.01989374980560904;0.046066701328493165;2018-03-26;-0.538640219185902
270;2018-03-27;-0.010260620377064683;-0.12801329712516818;2018-03-27;-0.31290104260994894
271;2018-03-28;0.014305704480946535;0.07977877558817542;2018-03-28;1.04528490531379
272;2018-04-02;0.027840903116580967;-0.05178423455940945;2018-04-02;0.5526478231920949
273;2018-04-03;-0.06933886333270234;0.12219410021938532;2018-04-03;0.625512590116719
274;2018-04-04;0.019970037754738823;-0.15876698524598373;2018-04-04;0.521128021315995
275;2018-04-05;0.04440115755082791;0.02141530460432614;2018-04-05;-0.7058725861811371
276;2018-04-06;0.009184900562938025;0.10487086296449599;2018-04-06;-0.26401332532411603
277;2018-04-09;-0.06999272319669617;-0.03850223939363395;2018-04-09;0.6701302434765649
278;2018-04-10;0.03607695040531128;0.0262223129777428;2018-04-10;0.42931976553449297
279;2018-04-11;0.0018993237585580303;-0.04927835250784235;2018-04-11;-0.10465427169517
280;2018-04-12;0.01927912210361654;-0.10068276277313584;2018-04-12;-0.33371602812684903
281;2018-04-16;0.17920069391073812;0.07713161282706463;2018-04-16;1.38133660792843
282;2018-04-17;-0.18480209325662145;0.1216442220997459;2018-04-17;0.33682304110324396
283;2018-04-18;-0.08441847074398673;-0.1303572903591575;2018-04-18;0.191716633483672
284;2018-04-19;0.07566315484564051;0.06650988068069424;2018-04-19;0.0313996274355961
285;2018-04-20;-0.07091970050262547;0.03206851088004298;2018-04-20;0.0802644670863237
286;2018-04-23;0.03658474386654098;-0.14221800312550606;2018-04-23;-0.0584940777163643
287;2018-04-24;0.05823803372096198;0.12964665538478068;2018-04-24;-0.9840547392119359
288;2018-04-25;0.07608803901745587;-0.04128345257701288;2018-04-25;0.7263845266024649
289;2018-04-26;-0.04209394173980158;0.027068164094987635;2018-04-26;-0.446426899081394
290;2018-04-27;-0.09455948733487715;-0.026927425456205356;2018-04-27;-0.316429115104973
291;2018-04-30;-0.030789532424213673;-0.05841557583014395;2018-04-30;-1.0749618403624601
292;2018-05-02;0.042194942753011944;-0.07115780160999982;2018-05-02;-1.01886286965552
293;2018-05-03;0.04662250435377316;0.1508492724564173;2018-05-03;0.16447098096959303
294;2018-05-04;-0.04525074074871782;-0.07538074962933794;2018-05-04;-0.00991378702396747
295;2018-05-07;0.035726326405035314;0.030802403267661482;2018-05-07;-0.506640086005375
296;2018-05-08;-0.04319950651628707;0.012925363868544426;2018-05-08;-0.136578215001257
297;2018-05-09;0.038727793013057676;-0.010747567286261916;2018-05-09;1.39926967962724
298;2018-05-10;-0.06513031009337739;0.014759665417174606;2018-05-10;0.300637586971916
299;2018-05-11;0.030605590640845115;-0.010885962189698228;2018-05-11;-0.844291320157468
300;2018-05-14;0.1011518536743658;-0.0381658152944605;2018-05-14;-0.17698807042313003
301;2018-05-15;-0.15123982166919656;-0.07305817652852012;2018-05-15;-0.7883349823571691
302;2018-05-16;0.06336381522346546;0.16630047897950487;2018-05-16;0.48365865321188106
303;2018-05-17;0.05466446228939173;-0.03104881856699343;2018-05-17;-0.40212656953155396
304;2018-05-18;-0.037613479781732295;-0.04860787174464948;2018-05-18;0.0686105061229157
305;2018-05-21;-0.026108084714217328;-0.03241962062234102;2018-05-21;0.6247437813356159
306;2018-05-22;0.030336627517455528;0.09248021822212713;2018-05-22;-1.01569581466445
307;2018-05-23;0.06937846853871249;-0.04725996745127836;2018-05-23;0.5593934243808449
308;2018-05-24;-0.12017938098488057;0.1290227662163514;2018-05-24;-0.14392047864228902
309;2018-05-25;-0.012331451839910829;0.060772172558102966;2018-05-25;0.033121880905767
310;2018-05-28;0.06301331238692917;-0.13782143741751535;2018-05-28;-1.77771782498694
311;2018-05-29;-0.0069448646786790524;0.017952242719976585;2018-05-29;0.675635581419318
312;2018-05-30;-0.008686963263675351;-0.07750003032721053;2018-05-30;0.0917116609069057
313;2018-05-31;-0.04812081102185409;0.006551816808977096;2018-05-31;1.08731277475327
314;2018-06-01;-0.020039954144608824;0.08610125099307236;2018-06-01;0.47755316761063704
315;2018-06-04;0.1593202867249105;-0.017852407255248393;2018-06-04;0.424009032525191
316;2018-06-05;-0.07942225088857574;-0.08375980259033616;2018-06-05;1.0155383178092199
