normalised_date;sentiment
2009-07-01;0.40823180228471756
2009-07-02;0.33791956802209216
2009-07-03;0.32478179776974986
2009-07-04;0.4972829818725586
2009-07-05;0.001555860042572
2009-07-06;0.48432137568791706
2009-07-07;0.24698549934795924
2009-07-08;0.32728857940552797
2009-07-09;0.2558510790600796
2009-07-10;0.33926894646497957
2009-07-11;0.0001026467070914
2009-07-13;0.5133256316184998
2009-07-14;0.3980764687595573
2009-07-15;0.4357991303716387
2009-07-16;0.3504875829395116
2009-07-17;0.40797374259110103
2009-07-18;0.3829189836978912
2009-07-20;0.19429700821638102
2009-07-21;0.22143839773698346
2009-07-22;0.29153945070645804
2009-07-23;0.34558612854403836
2009-07-24;0.15945892035961148
2009-07-25;5.76455204281956e-05
2009-07-28;0.5761730670928955
2009-07-30;0.5061063567797343
2009-07-31;0.267193989475345
2009-08-01;0.2036654067401969
2009-08-03;0.3679804764688015
2009-08-04;0.3496514906485875
2009-08-05;0.6682100176811219
2009-08-06;0.3219782454626901
2009-08-07;0.5007155154432569
2009-08-08;0.37492853713421753
2009-08-10;0.01249441330111263
2009-08-11;0.5198682747634932
2009-08-12;0.44708820059895515
2009-08-13;0.2860520777581418
2009-08-14;0.21109678583946911
2009-08-15;0.203383834013448
2009-08-17;0.33359161019325256
2009-08-18;0.4402150424448532
2009-08-19;0.3690022382709988
2009-08-20;0.35121107527187895
2009-08-21;0.40508030142102924
2009-08-22;0.23625582456588742
2009-08-23;0.0972992777824401
2009-08-24;0.2611748650670051
2009-08-25;0.32666114624444165
2009-08-27;0.3864617638718073
2009-08-28;0.3222200883309207
2009-08-31;0.8846365213394165
2009-09-01;0.19688535481691355
2009-09-02;0.28314122382435014
2009-09-03;0.5002010688185692
2009-09-04;0.33044707775115967
2009-09-05;0.6879872878392538
2009-09-07;0.4964013174176216
2009-09-08;0.5192118982474009
2009-09-09;0.36479414502779645
2009-09-10;0.18715062364935875
2009-09-11;0.25438456734021503
2009-09-12;0.2782865790340793
2009-09-14;0.32170643905798596
2009-09-15;0.36019176840782163
2009-09-16;0.4093087267057854
2009-09-17;0.2694308346697442
2009-09-18;0.4522409737110138
2009-09-19;0.4250502705574036
2009-09-21;0.27616525716439355
2009-09-22;0.25220170001922215
2009-09-23;0.4193102362217553
2009-09-24;0.22497306666298983
2009-09-25;0.18626661101977027
2009-09-26;0.19750806689262387
2009-09-28;0.33047204713026684
2009-09-29;0.5069324411451817
2009-09-30;0.3097515268759294
2009-10-01;0.1709083467721939
2009-10-02;0.3710525880257289
2009-10-03;0.409410114631451
2009-10-05;0.2406644523143768
2009-10-06;0.35184143933474843
2009-10-07;0.39513051688140877
2009-10-08;0.34077846963009506
2009-10-09;0.3936152032443455
2009-10-10;0.34245923161506653
2009-10-12;0.37992221117019653
2009-10-13;0.5363318153790065
2009-10-14;0.2802722484535544
2009-10-15;0.2612089079864497
2009-10-16;0.6528844833374023
2009-10-17;0.42824214696884155
2009-10-19;0.6257954041163126
2009-10-20;0.2578993925060672
2009-10-21;0.531757675939136
2009-10-22;0.35531799991925556
2009-10-23;0.5510880053043365
2009-10-24;0.761330763498942
2009-10-26;0.26638329390357285
2009-10-27;0.35352199669458173
2009-10-28;0.4572054594755173
2009-10-29;0.301932218670845
2009-10-30;0.23387629645211355
2009-10-31;0.23500358898066775
2009-11-02;0.21383193487289512
2009-11-03;0.26416683423973486
2009-11-04;0.2769061974942919
2009-11-05;0.4150176694550585
2009-11-06;0.3214089782959006
2009-11-09;0.47721125185489655
2009-11-10;0.3281048083713421
2009-11-11;0.008578703038421048
2009-11-12;0.3255396381516575
2009-11-13;0.3562897311316596
2009-11-16;0.4051177427172661
2009-11-17;0.49530500918626785
2009-11-18;0.39860182338290745
2009-11-19;0.2631195302192981
2009-11-20;0.3975031248430536
2009-11-21;0.27188042799631756
2009-11-23;0.32348355842304954
2009-11-24;0.3507770410537966
2009-11-25;0.3684448968419211
2009-11-26;0.31075374682744344
2009-11-27;0.45440012878841823
2009-11-28;0.3525490462779999
2009-11-30;0.2590595952102116
2009-12-01;0.2998685932989929
2009-12-02;0.25251068359284545
2009-12-03;0.12164209882030262
2009-12-04;0.39101941138505936
2009-12-05;0.4428508579730987
2009-12-06;0.1576888561248779
2009-12-07;0.22564104073776292
2009-12-08;0.23417518039544424
2009-12-09;0.20249241590499878
2009-12-10;0.15409500151872635
2009-12-11;0.2801725287033166
2009-12-12;0.097174455722173
2009-12-13;0.0003028213977813
2009-12-14;0.21553234128157325
2009-12-15;0.2433134290305051
2009-12-16;0.2791669352497795
2009-12-17;0.2034209487444189
2009-12-18;0.2876904209567185
2009-12-19;0.24865545768261654
2009-12-21;0.24102641447020037
2009-12-22;0.3688188607876117
2009-12-23;0.24324560591152733
2009-12-24;0.018283605575561447
2009-12-28;0.18772378980384014
2009-12-29;0.1900546848814378
2009-12-30;0.34926399790195073
2009-12-31;0.2123710025646801
2010-01-01;0.000154448931425541
2010-01-04;0.3861173838376999
2010-01-05;0.2986283647747691
2010-01-06;0.2648603357374668
2010-01-07;0.5260081201791763
2010-01-08;0.32195753272152877
2010-01-09;0.4935392439365387
2010-01-11;0.28504637542609274
2010-01-12;0.46035356934253985
2010-01-13;0.3358663184862962
2010-01-14;0.4432563574004007
2010-01-15;0.3266836926341057
2010-01-16;0.5732802450656891
2010-01-18;0.28734070629657804
2010-01-19;0.4074094843059457
2010-01-20;0.41077765593329507
2010-01-21;0.34535566717386246
2010-01-22;0.33410788892009197
2010-01-23;0.2768254950642585
2010-01-25;0.4052327126264572
2010-01-26;0.39583302868737114
2010-01-27;0.5443758716185888
2010-01-28;0.37019584144046447
2010-01-29;0.3169835239648819
2010-01-30;0.5861478298902512
2010-02-01;0.1978028012020851
2010-02-02;0.3740148209844847
2010-02-03;0.24482856168365633
2010-02-04;0.5468520522117615
2010-02-05;0.29222799474564454
2010-02-06;0.4579214602708816
2010-02-08;0.20209237898016
2010-02-09;0.29065926373004913
2010-02-10;0.1538768837391444
2010-02-11;0.4094808059079306
2010-02-12;0.29789482802152634
2010-02-13;0.45722226798534393
2010-02-15;0.23606479920053972
2010-02-16;0.38314890574611127
2010-02-17;0.22220030852726527
2010-02-18;0.16653066501021385
2010-02-19;0.38968877856950357
2010-02-20;0.48868409792582196
2010-02-21;2.725171270867577e-07
2010-02-22;0.5655240923166275
2010-02-23;0.4902806058526039
2010-02-24;0.1977268251187875
2010-02-25;0.4613308608531952
2010-02-26;0.43058115243911743
2010-02-27;0.2712306976318359
2010-02-28;0.4993776679039001
2010-03-01;0.38066333947115305
2010-03-02;0.3891199678182602
2010-03-03;0.33191289752721786
2010-03-04;0.42395366231600445
2010-03-05;0.5361635883649191
2010-03-06;0.49534003138542176
2010-03-07;0.6727277487516403
2010-03-08;0.30408287048339844
2010-03-09;0.24903129517709502
2010-03-10;0.4035046577453613
2010-03-11;0.19151253377070054
2010-03-12;0.33208911866908736
2010-03-13;0.6651917099952698
2010-03-14;0.37312544882297516
2010-03-15;0.16581633195801257
2010-03-16;0.3947741786638896
2010-03-17;0.6706992983818054
2010-03-18;0.3999229636457231
2010-03-19;0.19760055629119827
2010-03-20;0.4978455901145935
2010-03-21;0.09855970740318296
2010-03-22;0.38598420364516123
2010-03-23;0.1785406496873336
2010-03-24;0.3854566739315627
2010-03-25;0.18442831961302933
2010-03-26;0.3634047905604045
2010-03-27;0.21976269781589505
2010-03-28;0.6071804463863373
2010-03-29;0.1267789542675018
2010-03-30;0.208318398026131
2010-03-31;0.21231271351049547
2010-04-01;0.23166590303004853
2010-04-05;0.2554395329332505
2010-04-06;0.23031184465835616
2010-04-07;0.16803010315334174
2010-04-08;0.33851490320040073
2010-04-09;0.14150547974918382
2010-04-10;0.6644754509131113
2010-04-11;0.12275674939155576
2010-04-12;0.29824374318122865
2010-04-13;0.3969388135841915
2010-04-14;0.23414306981222963
2010-04-15;0.291965128187087
