normalised_date;sentiment;sentiment_truncated;favorites;retweets;replies
2015-01-26;0.12543106245963523;0.3333333333333333;10.0;6.333333333333333;0.0
2015-01-27;0.2889702916145325;0.5;0.0;0.0;0.0
2015-01-28;0.4959388757124543;0.75;2.0;2.25;0.25
2015-01-29;0.25104406476672253;0.5;2.0;1.0;0.5
2015-01-30;0.2854659855365753;0.5;2.0;2.0;0.0
2015-01-31;0.3898375332355499;0.5;5.0;7.0;0.0
2015-02-02;0.41056062758018796;0.6428571428571429;2.2857142857142856;1.4285714285714286;0.14285714285714285
2015-02-03;0.22451829714016186;0.6;0.4;0.2;0.0
2015-02-04;0.27911167502701145;0.5882352941176471;1.2352941176470589;1.0588235294117647;0.058823529411764705
2015-02-05;0.4260326821677154;0.6875;0.625;0.625;0.125
2015-02-06;0.2746201480428378;0.5833333333333334;0.16666666666666666;0.3333333333333333;0.0
2015-02-07;0.34322614315897226;0.75;0.75;1.25;0.0
2015-02-08;0.47250363426307257;0.8125;1.8333333333333333;3.0833333333333335;0.125
2015-02-09;0.3416866938032407;0.625;7.40625;16.8125;1.8125
2015-02-10;0.3683952526815379;0.6714285714285714;5.942857142857143;14.657142857142857;0.5142857142857142
2015-02-11;0.3583717432220851;0.7125;4.225;11.275;0.825
2015-02-12;0.2560932330034987;0.5163934426229508;0.9672131147540983;2.9344262295081966;0.16393442622950818
2015-02-13;0.25904764698026617;0.527027027027027;2.675675675675676;6.243243243243243;0.2972972972972973
2015-02-14;0.33168021417839644;0.6428571428571429;2.7142857142857144;5.571428571428571;0.7142857142857143
2015-02-15;0.435742410303007;0.75;0.875;1.5;0.5
2015-02-16;0.29223950120499737;0.6764705882352942;1.6764705882352942;4.0588235294117645;0.38235294117647056
2015-02-17;0.4148132249329472;0.6973684210526315;3.0526315789473686;7.973684210526316;0.7894736842105263
2015-02-18;0.44055373674147225;0.7702702702702703;1.9189189189189189;3.5945945945945947;0.10810810810810811
2015-02-19;0.460192044472318;0.8095238095238095;1.6904761904761905;2.738095238095238;0.3333333333333333
2015-02-20;0.3294416599342469;0.703125;1.75;4.90625;0.65625
2015-02-21;0.4495332112230783;0.8148148148148148;3.111111111111111;6.444444444444445;0.6666666666666666
2015-02-22;0.3935728775865565;0.7037037037037037;2.4444444444444446;4.444444444444445;0.3333333333333333
2015-02-23;0.3660170559015978;0.648936170212766;1.446808510638298;3.978723404255319;0.10638297872340426
2015-02-24;0.2973280085540847;0.5849056603773585;1.9245283018867925;3.69811320754717;0.24528301886792453
2015-02-25;0.32044108337321475;0.6339285714285714;0.9285714285714286;2.232142857142857;0.30357142857142855
2015-02-26;0.3864288147436108;0.7021276595744681;1.4042553191489362;2.617021276595745;0.14893617021276595
2015-02-27;0.37735080941495946;0.675;0.975;2.05;0.2
2015-02-28;0.42021406894283636;0.6785714285714286;0.5714285714285714;1.7142857142857142;0.21428571428571427
2015-03-01;0.41027255980058785;0.6923076923076923;1.6923076923076923;5.461538461538462;0.5384615384615384
2015-03-02;0.3036246394059415;0.5980392156862745;1.7254901960784315;3.5294117647058822;0.6274509803921569
2015-03-03;0.2978259846799943;0.6;2.0;4.925;0.325
2015-03-04;0.36510297646364054;0.675;1.375;3.375;0.4
2015-03-05;0.3751229353158432;0.6290322580645161;1.532258064516129;2.3870967741935485;0.1935483870967742
2015-03-06;0.31515743194905477;0.6097560975609756;1.4634146341463414;3.5853658536585367;0.6097560975609756
2015-03-07;0.37762979948006214;0.7142857142857143;3.7142857142857144;9.047619047619047;0.14285714285714285
2015-03-08;0.37824474866659025;0.6842105263157895;4.947368421052632;12.578947368421053;0.3684210526315789
2015-03-09;0.31425278792274963;0.6415094339622641;1.7358490566037736;2.641509433962264;0.22641509433962265
2015-03-10;0.43885823913977856;0.7291666666666666;1.5833333333333333;4.0;0.22916666666666666
2015-03-11;0.4699559824045442;0.8103448275862069;1.4482758620689655;3.1379310344827585;0.29310344827586204
2015-03-12;0.3220694699862833;0.6545454545454545;3.5454545454545454;14.654545454545454;1.3272727272727274
2015-03-13;0.36947820050848273;0.6777777777777778;0.8777777777777778;2.9555555555555557;0.1
2015-03-14;0.3206289307673103;0.6;1.6;4.05;0.25
2015-03-15;0.30618663439835314;0.5882352941176471;2.7058823529411766;6.176470588235294;0.6470588235294118
2015-03-16;0.40993731775279013;0.7358490566037735;8.075471698113208;18.849056603773583;0.660377358490566
2015-03-17;0.35369263756435937;0.6686746987951807;2.4939759036144578;5.204819277108434;1.4096385542168675
2015-03-18;0.3823115170005167;0.6484375;1.046875;2.34375;0.171875
2015-03-19;0.35579085142086747;0.6785714285714286;4.142857142857143;6.178571428571429;0.32142857142857145
2015-03-20;0.4024159737151938;0.7142857142857143;1.6666666666666667;3.111111111111111;0.25396825396825395
2015-03-21;0.505178739119531;0.7678571428571429;1.8928571428571428;4.392857142857143;0.9285714285714286
2015-03-22;0.36470502706773306;0.625;3.3333333333333335;6.75;0.5
2015-03-23;0.38411161203937233;0.6791044776119403;1.4179104477611941;3.1044776119402986;0.16417910447761194
2015-03-24;0.40624642565399827;0.7307692307692307;1.0512820512820513;2.9358974358974357;0.11538461538461539
2015-03-25;0.3496732686865476;0.6715686274509803;2.6666666666666665;4.245098039215686;0.27450980392156865
2015-03-26;0.3798541978333138;0.6594202898550725;2.652173913043478;5.391304347826087;0.2898550724637681
2015-03-27;0.3891405375794738;0.6691176470588235;2.6470588235294117;7.294117647058823;0.36764705882352944
2015-03-28;0.49201754837289846;0.782608695652174;5.086956521739131;11.652173913043478;0.6956521739130435
2015-03-29;0.36789886598168603;0.6956521739130435;2.869565217391304;7.391304347826087;0.5652173913043478
2015-03-30;0.3668247494772038;0.6883116883116883;3.0259740259740258;7.402597402597403;0.8051948051948052
2015-03-31;0.34208464014105;0.7040816326530612;2.3469387755102042;3.8979591836734695;0.32653061224489793
2015-04-01;0.3924118259016292;0.69;1.32;3.56;0.22
2015-04-02;0.25884873733418495;0.5625;1.7916666666666667;3.0;0.4583333333333333
2015-04-03;0.3095226393192851;0.6666666666666666;2.0476190476190474;4.0;0.38095238095238093
2015-04-04;0.33343236914111507;0.7222222222222222;4.5;11.61111111111111;0.3333333333333333
2015-04-05;0.3584994322139353;0.7368421052631579;3.473684210526316;6.0;0.2631578947368421
2015-04-06;0.36687255029778054;0.65625;2.34375;3.828125;0.1875
2015-04-07;0.408270919373641;0.6964285714285714;10.696428571428571;25.767857142857142;0.8928571428571429
2015-04-08;0.38942634435913215;0.703125;3.3854166666666665;9.552083333333334;0.3020833333333333
2015-04-09;0.3713028259229904;0.6764705882352942;1.8970588235294117;3.6029411764705883;0.19117647058823528
2015-04-10;0.3481630718492068;0.6637931034482759;1.0;1.9482758620689655;0.1896551724137931
2015-04-11;0.35481872509420403;0.7;2.7333333333333334;7.8;0.2
2015-04-12;0.3807133494137659;0.7586206896551724;4.103448275862069;9.0;0.27586206896551724
2015-04-13;0.38685219613217237;0.6987951807228916;1.1686746987951808;2.180722891566265;0.21686746987951808
2015-04-14;0.4625779018898932;0.7857142857142857;1.4591836734693877;3.2755102040816326;0.05102040816326531
2015-04-15;0.3970308099852469;0.691358024691358;1.0123456790123457;1.4938271604938271;0.09876543209876543
2015-04-16;0.3957117651718864;0.69375;1.375;4.0875;0.175
2015-04-17;0.4067699278052065;0.7307692307692307;1.065934065934066;2.4505494505494507;0.14285714285714285
2015-04-18;0.3380892037182242;0.6538461538461539;2.730769230769231;3.6923076923076925;0.19230769230769232
2015-04-19;0.4062612578986283;0.6944444444444444;2.611111111111111;3.6666666666666665;0.16666666666666666
2015-04-20;0.4402000447405358;0.7272727272727273;1.5113636363636365;2.590909090909091;0.20454545454545456
2015-04-21;0.3865103024697451;0.6553398058252428;1.766990291262136;3.6699029126213594;0.1941747572815534
2015-04-22;0.37876109018621623;0.6635514018691588;1.6822429906542056;2.8878504672897196;0.028037383177570093
2015-04-23;0.37035358838254945;0.6868131868131868;1.2967032967032968;2.9450549450549453;0.07692307692307693
2015-04-24;0.38099121635827765;0.7077922077922078;0.974025974025974;2.3506493506493507;0.1038961038961039
2015-04-25;0.3281731412943145;0.6153846153846154;1.3846153846153846;2.576923076923077;0.23076923076923078
2015-04-26;0.3408652895455795;0.625;2.8;5.7;0.35
2015-04-27;0.31472564847703555;0.65748031496063;1.5590551181102361;3.0078740157480315;0.14173228346456693
2015-04-28;0.3975558906755422;0.7413793103448276;1.2327586206896552;2.3448275862068964;0.14655172413793102
2015-04-29;0.39825401976111213;0.7310924369747899;1.184873949579832;2.3865546218487395;0.15126050420168066
2015-04-30;0.4011070520226246;0.7029702970297029;1.900990099009901;5.207920792079208;0.27722772277227725
2015-05-01;0.2949380420119694;0.6304347826086957;3.782608695652174;6.304347826086956;0.34782608695652173
2015-05-02;0.42391115828433423;0.8333333333333334;2.2777777777777777;6.833333333333333;0.2222222222222222
2015-05-03;0.39996013311744866;0.7575757575757576;8.93939393939394;22.545454545454547;0.8484848484848485
2015-05-04;0.4114498947181536;0.7692307692307693;1.2991452991452992;3.1196581196581197;0.1282051282051282
2015-05-05;0.43314211043182477;0.7583333333333333;1.625;2.9833333333333334;0.09166666666666666
2015-05-06;0.41472756937700417;0.7094017094017094;1.0256410256410255;2.1196581196581197;0.1623931623931624
2015-05-07;0.36271232259732133;0.6299435028248588;1.0;1.615819209039548;0.14689265536723164
2015-05-08;0.42601127348177303;0.7580645161290323;1.0;1.1129032258064515;0.08064516129032258
2015-05-09;0.33021518946280276;0.5925925925925926;1.8888888888888888;4.407407407407407;0.14814814814814814
2015-05-10;0.3360403869325334;0.6944444444444444;1.1666666666666667;2.7222222222222223;0.2777777777777778
2015-05-11;0.42796429399462355;0.78125;0.6666666666666666;1.71875;0.07291666666666667
2015-05-12;0.3635670052552052;0.676829268292683;0.8292682926829268;1.7317073170731707;0.06097560975609756
2015-05-13;0.3381822002366685;0.6527777777777778;1.5972222222222223;3.9583333333333335;0.18055555555555555
2015-05-14;0.37351904094863064;0.7083333333333334;1.119047619047619;2.1547619047619047;0.16666666666666666
2015-05-15;0.3024275858414401;0.6290322580645161;1.3225806451612903;2.2580645161290325;0.16129032258064516
2015-05-16;0.4064426759988154;0.7045454545454546;1.7727272727272727;4.7727272727272725;0.36363636363636365
2015-05-17;0.2985052431927149;0.6764705882352942;1.411764705882353;2.8823529411764706;0.17647058823529413
2015-05-18;0.32414104320415477;0.6727272727272727;1.0727272727272728;2.2363636363636363;0.23636363636363636
2015-05-19;0.4122946896142858;0.7241379310344828;1.0919540229885059;2.781609195402299;0.16091954022988506
2015-05-20;0.4163692851205731;0.7167832167832168;0.9790209790209791;1.8881118881118881;0.0979020979020979
2015-05-21;0.4651577998283945;0.7552083333333334;1.2291666666666667;2.25;0.15625
2015-05-22;0.3533613079442804;0.6779661016949152;1.1694915254237288;1.9661016949152543;0.1694915254237288
2015-05-23;0.3306475394072454;0.6578947368421053;0.8421052631578947;2.736842105263158;0.15789473684210525
2015-05-24;0.37370963318971917;0.75;1.5;4.1;0.2
2015-05-25;0.3781287003009536;0.696969696969697;1.3333333333333333;2.303030303030303;0.0707070707070707
2015-05-26;0.3491028019370927;0.6394230769230769;1.5384615384615385;4.0;0.22115384615384615
2015-05-27;0.44284673986613443;0.7298387096774194;1.314516129032258;2.8306451612903225;0.18548387096774194
2015-05-28;0.35199599788587094;0.680952380952381;1.2190476190476192;2.619047619047619;0.11428571428571428
2015-05-29;0.4074887271995214;0.7413793103448276;1.4655172413793103;2.4913793103448274;0.19827586206896552
2015-05-30;0.3761736522031545;0.6875;2.2916666666666665;7.083333333333333;0.5
2015-05-31;0.4164291007651223;0.8055555555555556;3.3333333333333335;6.5;0.16666666666666666
2015-06-01;0.43043092212986844;0.6931818181818182;2.022727272727273;3.7045454545454546;0.20454545454545456
2015-06-02;0.40101115396025006;0.7239583333333334;1.0520833333333333;1.8541666666666667;0.109375
2015-06-03;0.424541577698556;0.7337278106508875;1.272189349112426;2.5680473372781063;0.1301775147928994
2015-06-04;0.3474440230166013;0.6756756756756757;1.0;2.810810810810811;0.1891891891891892
2015-06-05;0.4009347429844918;0.7461538461538462;0.8153846153846154;1.5846153846153845;0.18461538461538463
2015-06-06;0.32755014512332536;0.6;1.15;2.5;0.3
2015-06-07;0.37802203653607136;0.7435897435897436;2.076923076923077;3.769230769230769;0.15384615384615385
2015-06-08;0.3990595668542277;0.75;0.9285714285714286;1.6875;0.08035714285714286
2015-06-09;0.3280662919030175;0.6989247311827957;1.4193548387096775;3.4301075268817205;0.0967741935483871
2015-06-10;0.43059149538597313;0.7333333333333333;1.7619047619047619;4.123809523809523;0.18095238095238095
2015-06-11;0.40609496220984975;0.6891891891891891;1.837837837837838;2.7837837837837838;0.0990990990990991
2015-06-12;0.41677851537287386;0.6818181818181818;1.4025974025974026;2.831168831168831;0.22077922077922077
2015-06-13;0.2922654897535852;0.5714285714285714;1.2142857142857142;1.7857142857142858;0.0
2015-06-14;0.44812728676277824;0.8461538461538461;1.6923076923076923;2.8461538461538463;0.0
2015-06-15;0.37001846374627484;0.6951219512195121;1.4390243902439024;3.1219512195121952;0.08536585365853659
2015-06-16;0.38885902972413244;0.7023809523809523;1.130952380952381;1.869047619047619;0.10714285714285714
2015-06-17;0.35363341718378466;0.6685393258426966;1.5056179775280898;3.0;0.11235955056179775
2015-06-18;0.34053710722172487;0.6466876971608833;1.0094637223974763;1.6309148264984228;0.2996845425867508
2015-06-19;0.44019571585141376;0.7619047619047619;1.4166666666666667;2.357142857142857;0.23809523809523808
2015-06-20;0.44128004093284745;0.72;1.72;2.88;0.2
2015-06-21;0.31233655814677064;0.6176470588235294;3.0;6.764705882352941;0.23529411764705882
2015-06-22;0.4055485465948648;0.7295081967213115;0.9890710382513661;2.7868852459016393;0.14207650273224043
2015-06-23;0.38906122402887416;0.7156862745098039;0.8235294117647058;1.5490196078431373;0.09803921568627451
2015-06-24;0.3737644157603592;0.6666666666666666;0.8650793650793651;1.626984126984127;0.07936507936507936
2015-06-25;0.463929696148822;0.7310924369747899;1.3277310924369747;2.4285714285714284;0.12605042016806722
2015-06-26;0.44238272734548184;0.7626262626262627;1.1111111111111112;2.484848484848485;0.18181818181818182
2015-06-27;0.5016567265117281;0.8148148148148148;1.7407407407407407;3.5555555555555554;0.2222222222222222
2015-06-28;0.5525732962414622;0.78125;0.875;1.1875;0.0625
2015-06-29;0.43300753916955514;0.7625;1.725;4.375;0.325
2015-06-30;0.4617446149664433;0.7142857142857143;2.5294117647058822;6.302521008403361;0.23529411764705882
2015-07-01;0.4635141405330681;0.7378048780487805;1.5365853658536586;4.048780487804878;0.15853658536585366
2015-07-02;0.3776847928644856;0.6762114537444934;1.118942731277533;1.854625550660793;0.12334801762114538
2015-07-03;0.42127628133036066;0.7243589743589743;0.8717948717948718;1.5256410256410255;0.14102564102564102
